as_of,ticker,sector,weight,ann_return_sample,vol_sample
2023-10-31,AVAV,DEFENSE,0.0777528572267923,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-10-31,DECK,CONSUMER_DISCRETIONARY,0.16368845534159662,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-10-31,CHD,CONSUMER_STAPLES,0.09895595457304761,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2023-11-30,SNPS,TECH,0.10297603035840373,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-11-30,NTNX,TECH,0.08695930243398997,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-11-30,NBIX,PHARMA,0.005510010229156356,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-11-30,INSM,PHARMA,0.08812967532584248,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-11-30,AMGN,PHARMA,0.11387265943222268,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-11-30,SM,ENERGY,0.024475818181045914,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-11-30,EQT,ENERGY,0.029980605357099236,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-11-30,TDG,DEFENSE,0.1472250346173182,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-11-30,BWXT,DEFENSE,0.01125252333440201,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-11-30,AVAV,DEFENSE,0.09516049572799601,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-11-30,DECK,CONSUMER_DISCRETIONARY,0.11285701376160305,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-11-30,CHD,CONSUMER_STAPLES,0.14949294159230805,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2023-11-30,MLM,MATERIALS,0.03210788964859067,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2023-12-31,SNPS,TECH,0.038825837307730045,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-12-31,NTNX,TECH,0.17537477835273954,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-12-31,NBIX,PHARMA,0.04222911247644285,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-12-31,INSM,PHARMA,0.14446092827167645,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-12-31,AMGN,PHARMA,0.06577375076649575,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-12-31,VRTX,PHARMA,0.0420287736242679,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2023-12-31,SM,ENERGY,0.02096183394452842,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-12-31,HII,DEFENSE,0.02868485248138878,"Ticker
HII    0.129626
dtype: float64","Ticker
HII    0.298074
dtype: float64"
2023-12-31,TDG,DEFENSE,0.09953973373587409,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-12-31,KTOS,DEFENSE,0.06762805755062205,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-12-31,AVAV,DEFENSE,0.02234961088291672,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-12-31,ITT,INDUSTRIALS,0.06228116911514232,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2023-12-31,DECK,CONSUMER_DISCRETIONARY,0.08612001639588068,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-12-31,MLM,MATERIALS,0.10374154509436055,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2024-01-31,NTNX,TECH,0.14110631074683957,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-01-31,VTRS,PHARMA,0.05784796595638947,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-01-31,NBIX,PHARMA,0.1531751053431124,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-01-31,INSM,PHARMA,0.02379634153094735,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-01-31,AMGN,PHARMA,0.20663091743175202,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-01-31,REGN,PHARMA,0.0063038641292299516,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-01-31,TDG,DEFENSE,0.12248361540456956,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-01-31,CW,DEFENSE,0.04429423192883319,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2024-01-31,LDOS,DEFENSE,0.08573845357955463,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-01-31,ITT,INDUSTRIALS,0.03813528588928689,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2024-01-31,DECK,CONSUMER_DISCRETIONARY,0.12048790805952837,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-02-29,NTNX,TECH,0.15589983824096373,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-02-29,VTRS,PHARMA,0.034307157641074074,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-02-29,NBIX,PHARMA,0.05864798054636673,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-02-29,INSM,PHARMA,0.014066071198472337,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-02-29,AMGN,PHARMA,0.01283465263813009,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-02-29,REGN,PHARMA,0.06312997113775103,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-02-29,VRTX,PHARMA,0.01133229217062617,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-02-29,FANG,ENERGY,0.1622052382385349,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-02-29,TDG,DEFENSE,0.07357651771906296,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-02-29,LDOS,DEFENSE,0.1964281587617844,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-02-29,BWXT,DEFENSE,0.0627449434729746,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2024-02-29,DECK,CONSUMER_DISCRETIONARY,0.1116503755824184,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-02-29,PVH,CONSUMER_DISCRETIONARY,0.03735390349445079,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.488041
dtype: float64"
2024-02-29,CHD,CONSUMER_STAPLES,0.00582289915661856,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2024-03-31,NTNX,TECH,0.12386366257371935,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-03-31,NBIX,PHARMA,0.06676709094412753,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-03-31,AMGN,PHARMA,0.016417959607132816,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-03-31,REGN,PHARMA,0.15201301140815746,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-03-31,FANG,ENERGY,0.16380192224413176,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-03-31,TDG,DEFENSE,0.0729096023391044,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-03-31,LDOS,DEFENSE,0.13009943810894622,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-03-31,BWXT,DEFENSE,0.008647540793650058,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2024-03-31,AXON,DEFENSE,0.04867179554629048,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-03-31,AVAV,DEFENSE,0.03236577060858889,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-03-31,DKS,CONSUMER_DISCRETIONARY,0.03867779834207536,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-03-31,DECK,CONSUMER_DISCRETIONARY,0.08760402184505302,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-03-31,PVH,CONSUMER_DISCRETIONARY,0.020270574798300047,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.488041
dtype: float64"
2024-03-31,CHD,CONSUMER_STAPLES,0.03788981084067625,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2024-04-30,NTNX,TECH,0.11880671953306589,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-04-30,FANG,ENERGY,0.12596105878811437,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-04-30,TDG,DEFENSE,0.11577556485123569,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-04-30,LDOS,DEFENSE,0.19072289387391617,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-04-30,AXON,DEFENSE,0.03302023145978479,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-04-30,AVAV,DEFENSE,0.03162226396365876,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-04-30,DKS,CONSUMER_DISCRETIONARY,0.08303672762681955,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-04-30,DECK,CONSUMER_DISCRETIONARY,0.03543338563887025,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-04-30,CPB,CONSUMER_STAPLES,0.010154528583999938,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-04-30,CHD,CONSUMER_STAPLES,0.10793660938083285,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2024-04-30,KHC,CONSUMER_STAPLES,0.12388809512869152,"Ticker
KHC   -0.007182
dtype: float64","Ticker
KHC    0.222246
dtype: float64"
2024-04-30,FITB,FINANCIALS,0.02364192117120081,"Ticker
FITB    0.200183
dtype: float64","Ticker
FITB    0.339205
dtype: float64"
2024-05-31,NTNX,TECH,0.012389245641284645,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-05-31,INSM,PHARMA,0.018754654994138528,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-05-31,VRTX,PHARMA,0.05226093910022091,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-05-31,FANG,ENERGY,0.07508885711941365,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-05-31,TDG,DEFENSE,0.13635942071867072,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-05-31,LDOS,DEFENSE,0.24873287071557038,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-05-31,AVAV,DEFENSE,0.0311668491980054,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-05-31,XYL,INDUSTRIALS,0.13525559202584406,"Ticker
XYL    0.135729
dtype: float64","Ticker
XYL    0.26118
dtype: float64"
2024-05-31,DKS,CONSUMER_DISCRETIONARY,0.07880789764817503,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-05-31,DECK,CONSUMER_DISCRETIONARY,0.0812193278430861,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-05-31,SKX,CONSUMER_DISCRETIONARY,0.012418645872622749,"Ticker
SKX    0.163586
dtype: float64","Ticker
SKX    0.398741
dtype: float64"
2024-05-31,TPR,CONSUMER_DISCRETIONARY,0.00043779518653573563,"Ticker
TPR    0.484475
dtype: float64","Ticker
TPR    0.412307
dtype: float64"
2024-05-31,CPB,CONSUMER_STAPLES,0.029975312687279224,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-05-31,CHD,CONSUMER_STAPLES,0.07264401583312396,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2024-05-31,FCX,MATERIALS,0.014488575415995648,"Ticker
FCX    0.262964
dtype: float64","Ticker
FCX    0.453626
dtype: float64"
2024-06-30,MPWR,TECH,0.019049916629858707,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-06-30,NTNX,TECH,0.0259549668929395,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-06-30,INSM,PHARMA,0.023615525584196398,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-06-30,REGN,PHARMA,0.08354810474545162,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-06-30,VRTX,PHARMA,0.02201390113243775,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-06-30,TDG,DEFENSE,0.1233361744755016,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-06-30,LDOS,DEFENSE,0.21965639707760426,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-06-30,AVAV,DEFENSE,0.024765711655956594,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-06-30,DKS,CONSUMER_DISCRETIONARY,0.06761976150701039,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-06-30,DECK,CONSUMER_DISCRETIONARY,0.05882911069803525,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-06-30,TPR,CONSUMER_DISCRETIONARY,0.03312546744052262,"Ticker
TPR    0.484475
dtype: float64","Ticker
TPR    0.412307
dtype: float64"
2024-06-30,MKC,CONSUMER_STAPLES,0.004350894016041638,"Ticker
MKC   -0.053936
dtype: float64","Ticker
MKC    0.227252
dtype: float64"
2024-06-30,CPB,CONSUMER_STAPLES,0.08376475647671776,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-06-30,CHD,CONSUMER_STAPLES,0.06234427923347243,"Ticker
CHD    0.004064
dtype: float64","Ticker
CHD    0.200843
dtype: float64"
2024-06-30,FITB,FINANCIALS,0.009492346415609858,"Ticker
FITB    0.200183
dtype: float64","Ticker
FITB    0.339205
dtype: float64"
2024-06-30,DUK,UTILITIES,0.01653903294110057,"Ticker
DUK    0.12405
dtype: float64","Ticker
DUK    0.185694
dtype: float64"
2024-06-30,ECL,MATERIALS,0.07715968055046812,"Ticker
ECL    0.087874
dtype: float64","Ticker
ECL    0.245122
dtype: float64"
2024-06-30,NUE,MATERIALS,0.021029578115700696,"Ticker
NUE    0.280128
dtype: float64","Ticker
NUE    0.389583
dtype: float64"
2024-06-30,FCX,MATERIALS,0.0238043944113828,"Ticker
FCX    0.262964
dtype: float64","Ticker
FCX    0.453626
dtype: float64"
2024-07-31,MPWR,TECH,0.017772862986235347,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-07-31,SMTC,TECH,0.011273494109946373,"Ticker
SMTC   -0.045542
dtype: float64","Ticker
SMTC    0.592636
dtype: float64"
2024-07-31,NTNX,TECH,0.014580777660321773,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-07-31,VTRS,PHARMA,0.006624823282288481,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-07-31,NBIX,PHARMA,0.024001502478723524,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-07-31,INSM,PHARMA,0.023379940770331467,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-07-31,REGN,PHARMA,0.1209707643917148,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-07-31,VRTX,PHARMA,0.09806658342939764,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-07-31,FANG,ENERGY,0.08312567398819418,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-07-31,TDG,DEFENSE,0.013697393539090053,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-07-31,CW,DEFENSE,0.08476781467511696,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2024-07-31,HEI,DEFENSE,0.02018837525594092,"Ticker
HEI    0.24198
dtype: float64","Ticker
HEI    0.270262
dtype: float64"
2024-07-31,LDOS,DEFENSE,0.19334361040347206,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-07-31,AXON,DEFENSE,0.008963818874491178,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-07-31,AVAV,DEFENSE,0.006798310048960869,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-07-31,DKS,CONSUMER_DISCRETIONARY,0.06578140464375597,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-07-31,CPB,CONSUMER_STAPLES,0.0765824009888167,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-07-31,FITB,FINANCIALS,0.05007160731454863,"Ticker
FITB    0.200183
dtype: float64","Ticker
FITB    0.339205
dtype: float64"
2024-07-31,DUK,UTILITIES,0.08000884116007011,"Ticker
DUK    0.12405
dtype: float64","Ticker
DUK    0.185694
dtype: float64"
2024-08-31,MPWR,TECH,0.0071332030101203805,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-08-31,FTNT,TECH,0.02281066796849298,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2024-08-31,NTNX,TECH,0.024031056185417506,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-08-31,INSM,PHARMA,0.023595253623223168,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-08-31,REGN,PHARMA,0.12469910847809462,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-08-31,VRTX,PHARMA,0.0613598318589295,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-08-31,FANG,ENERGY,0.023000098902765425,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-08-31,HEI,DEFENSE,0.08281966885626511,"Ticker
HEI    0.24198
dtype: float64","Ticker
HEI    0.270262
dtype: float64"
2024-08-31,LDOS,DEFENSE,0.23722800707674707,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-08-31,AXON,DEFENSE,0.010155550385793969,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-08-31,AVAV,DEFENSE,0.018154654353753803,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-08-31,DKS,CONSUMER_DISCRETIONARY,0.05473173700529964,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-08-31,CPB,CONSUMER_STAPLES,0.12207862165137828,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-08-31,MTB,FINANCIALS,0.002803116806362028,"Ticker
MTB    0.160556
dtype: float64","Ticker
MTB    0.346238
dtype: float64"
2024-08-31,SO,UTILITIES,0.07784951500323709,"Ticker
SO    0.161561
dtype: float64","Ticker
SO    0.189358
dtype: float64"
2024-08-31,PEG,UTILITIES,0.1075499088378465,"Ticker
PEG    0.131176
dtype: float64","Ticker
PEG    0.208917
dtype: float64"
2024-09-30,MPWR,TECH,0.012962297404284761,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-09-30,FTNT,TECH,0.01303469317507574,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2024-09-30,SMTC,TECH,0.016551110737961387,"Ticker
SMTC   -0.045542
dtype: float64","Ticker
SMTC    0.592636
dtype: float64"
2024-09-30,INSM,PHARMA,0.025956380082837523,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-09-30,HEI,DEFENSE,0.10580994643176823,"Ticker
HEI    0.24198
dtype: float64","Ticker
HEI    0.270262
dtype: float64"
2024-09-30,LDOS,DEFENSE,0.22567669824894496,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-09-30,AXON,DEFENSE,0.03262766474988017,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-09-30,AVAV,DEFENSE,0.002634771604988578,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-09-30,DKS,CONSUMER_DISCRETIONARY,0.03804376876172113,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-09-30,MKC,CONSUMER_STAPLES,0.02599284365672014,"Ticker
MKC   -0.053936
dtype: float64","Ticker
MKC    0.227252
dtype: float64"
2024-09-30,CPB,CONSUMER_STAPLES,0.03504949080656332,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-09-30,GIS,CONSUMER_STAPLES,0.08178084178183515,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2024-09-30,MTB,FINANCIALS,0.0023226727809871027,"Ticker
MTB    0.160556
dtype: float64","Ticker
MTB    0.346238
dtype: float64"
2024-09-30,SO,UTILITIES,0.09236571427806624,"Ticker
SO    0.161561
dtype: float64","Ticker
SO    0.189358
dtype: float64"
2024-09-30,PEG,UTILITIES,0.28919110549810273,"Ticker
PEG    0.131176
dtype: float64","Ticker
PEG    0.208917
dtype: float64"
2024-10-31,FTNT,TECH,0.004228883573679007,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2024-10-31,SMTC,TECH,0.03191415207173089,"Ticker
SMTC   -0.045542
dtype: float64","Ticker
SMTC    0.592636
dtype: float64"
2024-10-31,INSM,PHARMA,0.02558978810892304,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-10-31,VRTX,PHARMA,0.007298534893636748,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-10-31,LDOS,DEFENSE,0.21514996158308322,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-10-31,AXON,DEFENSE,0.056252303948732596,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-10-31,AVAV,DEFENSE,0.012334044816355442,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-10-31,DKS,CONSUMER_DISCRETIONARY,0.010915448954043408,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-10-31,CPB,CONSUMER_STAPLES,0.05727091990941444,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-10-31,MTB,FINANCIALS,0.06498359442311608,"Ticker
MTB    0.160556
dtype: float64","Ticker
MTB    0.346238
dtype: float64"
2024-10-31,RJF,FINANCIALS,0.038951585981449294,"Ticker
RJF    0.286353
dtype: float64","Ticker
RJF    0.285538
dtype: float64"
2024-10-31,SO,UTILITIES,0.1506375662367321,"Ticker
SO    0.161561
dtype: float64","Ticker
SO    0.189358
dtype: float64"
2024-10-31,XEL,UTILITIES,0.0001815900527136433,"Ticker
XEL    0.036885
dtype: float64","Ticker
XEL    0.210001
dtype: float64"
2024-10-31,PEG,UTILITIES,0.24222923794393583,"Ticker
PEG    0.131176
dtype: float64","Ticker
PEG    0.208917
dtype: float64"
2024-10-31,APD,MATERIALS,0.08206238750255404,"Ticker
APD    0.024946
dtype: float64","Ticker
APD    0.262719
dtype: float64"
2024-11-30,FTNT,TECH,0.015345377834060358,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2024-11-30,SMTC,TECH,0.05716035519431663,"Ticker
SMTC   -0.045542
dtype: float64","Ticker
SMTC    0.592636
dtype: float64"
2024-11-30,INSM,PHARMA,0.025133413452703788,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-11-30,HEI,DEFENSE,0.08778382443028884,"Ticker
HEI    0.24198
dtype: float64","Ticker
HEI    0.270262
dtype: float64"
2024-11-30,LDOS,DEFENSE,0.05676538154398862,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-11-30,AXON,DEFENSE,0.05089947104506264,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-11-30,TPR,CONSUMER_DISCRETIONARY,0.019929110891989264,"Ticker
TPR    0.484475
dtype: float64","Ticker
TPR    0.412307
dtype: float64"
2024-11-30,CLX,CONSUMER_STAPLES,0.014591147647618527,"Ticker
CLX   -0.089311
dtype: float64","Ticker
CLX    0.254725
dtype: float64"
2024-11-30,MTB,FINANCIALS,0.0969360677015225,"Ticker
MTB    0.160556
dtype: float64","Ticker
MTB    0.346238
dtype: float64"
2024-11-30,RJF,FINANCIALS,0.020657194965873683,"Ticker
RJF    0.286353
dtype: float64","Ticker
RJF    0.285538
dtype: float64"
